"name","cleanm","cid","tid","MolecularWeight","Complexity","inSmall","structCluster","pharma","night1_sleep","day1_sleep","night2_sleep","day2_sleep","night1_sleepBout","day1_sleepBout","night2_sleepBout","day2_sleepBout","night1_sleepLength","day1_sleepLength","night2_sleepLength","day2_sleepLength","night1_sleepLatency","day1_sleepLatency","night2_sleepLatency","day2_sleepLatency","night1_averageActivity","day1_averageActivity","night2_averageActivity","day2_averageActivity","night1_averageWaking","day1_averageWaking","night2_averageWaking","day2_averageWaking","daymean_averageWaking","nightmean_averageWaking"
"4-HYDROXYPHENETHYLAMINE","4-HYDROXYPHENETHYLAMINE","5610","D0C5RZ",137.18,87,FALSE,596,"DOPA+",-0.13837,-0.23728,-0.55787,0.016786,0.73149,-0.10092,-0.22747,0.1992,-0.42999,-0.12228,-0.40653,-0.2149,0.10531,-0.30362,-0.036192,-0.24611,0.0084301,0.85417,0.83944,0.50022,-0.1754,0.58561,0.37857,0.40377,0.5247,0.11806
"7-CHLORO-3-METHYL-3,4-DIHYDRO-2H-1,2,4-BENZOTHIADIAZINE-S,S-DIOXIDE","7-CHLORO-3-METHYL-3,4-DIHYDRO-2H-1,2,4-BENZOTHIADIAZINE-S,S-DIOXIDE","3688","D0S0VZ",232.69,314,FALSE,220,"AMPA+",0.30179,0.736,0.58205,1.9059,0.24909,0.091644,0.42978,0.14422,-0.10396,0.70937,0.16181,2.8293,-0.35774,-0.17649,-0.46833,-0.39862,-0.36996,-0.32176,-0.5132,-1.0271,-0.24248,0.32206,-0.26169,-0.092127,0.11913,-0.32182
"L-GLUTAMIC ACID","GLUTAMIC ACID","33032","D00ENY",147.13,145,FALSE,802,"EAA-G+",0.50467,0.39,0.47806,0.02383,0.47742,0.15801,0.19416,-0.22601,-0.037895,0.2631,0.40536,0.11131,-0.34865,-0.35169,-0.1823,-0.17196,-0.53055,0.28103,-0.13552,1.1316,-0.35069,0.90132,0.52184,1.7366,1.5046,0.065561
"6,7-DINITROQUINOXALINE-2,3-DIONE","6,7-DINITROQUINOXALINE-2,3-DIONE","160093361",NA,500.25,571,FALSE,151,"EAA-G-",-0.016828,-0.1164,-0.024285,0.014655,0.78878,0.26229,0.31982,0.044041,-0.37886,-0.20489,-0.17432,0.12823,-0.2714,-0.35591,-0.15052,0.22979,-0.042533,0.38885,0.22765,0.14485,-0.026375,0.59237,0.35658,0.29676,0.49288,0.19209
"1-AMINOCYCLOPROPANECARBOXYLICACID","1-AMINOCYCLOPROPANECARBOXYLICACID","535",NA,101.1,106,FALSE,634,"EAA-G+",0.4961,-0.31412,0.65784,0.041034,0.36672,-0.21173,0.15489,0.03533,0.17503,-0.34624,0.44697,0.029272,-0.32593,-0.27359,0.33414,0.89729,-0.63171,0.47791,-0.40415,0.12362,-0.65716,0.32389,0.079087,0.25709,0.32518,-0.40724
"SYM2081","SYM2081","21117106","D0S8AN",159.14,157,FALSE,807,"EAA-G+",0.13176,-0.29091,0.065608,0.47457,0.43591,0.025281,-0.37916,0.25747,-0.24177,-0.43547,0.14282,0.46786,0.0058067,0.021934,-0.039285,-0.13444,-0.18076,0.74674,0.22649,0.041953,-0.13856,0.90711,0.49751,0.51045,0.78765,0.19773
"METHIOTHEPIN","METHIOTHEPIN","4106","D0X6MT",356.6,410,FALSE,168,"5HT-2-",1.4477,2.7303,2.773,3.4027,-2.1588,-1.9941,-3.8741,-1.9204,21.103,176.06,0,284.91,-0.25524,3.2832,0,1.3053,-1.1952,-1.6145,-1.9217,-1.748,-1.5085,-0.77958,-3.1941,-1.6296,-2.1829,-3.1007
"ANPIRTOLINE","ANPIRTOLINE","65854","D02ZPM",228.74,174,FALSE,622,"5-HT-1B+",-1.2034,-0.11112,-0.045867,-0.17525,1.3159,0.41555,-0.085122,0.22138,-0.74286,-0.30361,-0.11566,-0.31084,0.13163,-0.27378,0.49794,-0.076545,0.17997,-0.10484,-0.26424,-0.38641,-0.011741,-0.19992,-0.44656,-0.48473,-0.4111,-0.15762
"(+)-BUTACLAMOL","BUTACLAMOL","37459","D0O7DA",361.5,553,FALSE,300,"DOPA-",0.58853,1.8925,2.9432,2.3745,-0.75221,-0.75555,-4.1957,-1.6358,1.1911,9.427,40.046,79.865,-0.29595,2.8345,-0.73653,1.1018,-0.28291,-1.3923,-1.9685,-1.3857,-0.59954,-2.0173,-2.5051,-0.69964,-1.5616,-1.0462
"3-Alpha-Bis-(4-Fluorophenyl)Methoxytropane","3-Alpha-Bis-(4-Fluorophenyl)Methoxytropane","45260711",NA,379.9,396,TRUE,221,"DOPAU-",-2.6365,-0.4934,-0.12285,0.13189,0.63559,1.1144,0.37256,1.1441,-0.85208,-0.60637,-0.31503,-0.42255,1.1072,1.4575,-0.19375,-0.049081,3.507,0.66693,2.1273,-0.57337,3.6948,0.62692,3.0748,-0.67723,-0.19983,4.0001
"3-HYDROXYPHENETHYLAMINE","3-HYDROXYPHENETHYLAMINE","11492",NA,137.18,95,FALSE,596,"DOPA+",-0.87693,0.052963,0.51741,0.423,1.3499,0.44388,0.42438,0.66695,-0.69355,-0.22586,0.049122,-0.11827,0.041295,-0.23352,-0.34705,-0.36557,0.039525,0.35664,-0.54276,-0.15173,-0.24342,0.95417,-0.38759,0.19434,0.52604,-0.32492
"TRANS-7-HYDROXY-PIPAT","TRANS-7-HYDROXY-PIPAT","6305587",NA,371.26,295,FALSE,758,"DOPA-D3+",1.8787,2.6369,2.5673,1.5069,-2.6764,0.017897,-1.5211,0.36756,13.96,0.14725,10.592,-0.02907,-0.42348,0.22477,-0.40255,-0.068209,-1.3665,-1.6967,-1.9695,-1.307,-0.092606,-1.107,0.34743,-1.137,-1.2947,0.14687
"1-AMINOCYCLOBUTANE-cis-1,3-DICARBOXYLIC ACID","1-AMINOCYCLOBUTANE-cis-1,3-DICARBOXYLIC ACID","1214",NA,159.14,207,FALSE,634,"NMDA+",0.44814,0.25548,0.48427,0.084849,0.29044,0.61034,0.65869,0.21208,-0.10754,-0.11363,0.046493,-0.088292,-0.29963,0.063846,-0.31124,1.755,-0.33498,-0.088963,-0.94926,-0.5904,0.035708,0.24092,-0.85098,-0.61556,-0.28396,-0.48039
"gamma-D-GLUTAMYLAMINOMETHYLSULFONIC ACID","gamma-D-GLUTAMYLAMINOMETHYLSULFONIC ACID","21217027",NA,240.24,332,FALSE,681,"EAA-G-",0.23751,0.20814,0.311,-0.014855,0.18448,0.18576,0.21356,0.061165,-0.060215,-0.10621,0.28832,-0.11011,-0.23406,0.25276,-0.1994,0.76877,-0.13497,0.023006,-0.83251,-0.33143,-0.030574,0.30552,-0.86893,-0.33211,-0.054269,-0.53284
"GLYCINE","GLYCINE","750","D0M8AB",75.07,42,FALSE,363,"NMDA+",0.40646,0.14536,0.66697,0.031472,-0.072845,0.22031,0.19392,0.1069,0.05575,-0.10626,0.83347,-0.10772,-0.15392,2.2679,-0.33635,1.0136,-0.066742,0.54608,-0.94982,-0.17067,0.40363,0.96163,-0.90138,-0.21054,0.345,-0.27792
"MDL29951","MDL29951","446916",NA,302.11,379,FALSE,265,"GLYCI-N-",-0.35709,0.16389,0.38445,-0.22433,0.40396,0.26968,0.076097,-0.0806,-0.35923,-0.11236,0.43791,-0.12167,0.02822,-0.20903,-0.38885,2.7945,0.90309,0.52368,-0.60718,-0.046482,0.853,1.0346,-0.42834,-0.15182,0.4211,0.28531
"6-CHLOROKYNURENICACID","6-CHLOROKYNURENICACID","1884",NA,223.61,340,FALSE,434,"NMDA-",-0.12451,-0.12941,0.25261,-0.11758,0.48721,-0.14502,0.41649,0.41786,-0.32896,-0.11806,0.00030029,-0.12554,-0.27777,1.0434,-0.36831,0.75245,0.37142,0.9469,-0.66062,-0.27911,0.34122,1.1878,-0.68156,-0.36373,0.3458,-0.1874
"8-HYDROXY-DPAT","8-HYDROXY-DPAT","1220","D0O3GF",247.38,237,FALSE,758,"5-HT-1A+",-0.41194,0.15669,0.34113,0.15132,0.30557,0.59059,-0.07446,0.5139,-0.33216,-0.12214,0.30213,-0.11354,-0.19035,-0.31398,-0.32849,0.14162,0.71523,-0.8388,0.017905,-0.96299,0.62034,-1.1148,0.051105,-1.0642,-1.2474,0.4218
"Y-25130","Y-25130","2264","D00SVU",349.8,523,FALSE,323,"5-HT-3-",-0.032363,-0.12941,0.6745,0.52092,0.34341,0.39311,0.049913,0.92548,-0.25528,-0.13675,1.0292,-0.10982,-0.19763,-0.20126,-0.25418,0.06235,0.22664,0.3869,-1.0747,-0.55515,0.35264,0.54185,-0.94833,-0.37693,0.027405,-0.33785
"CGS12066B","CGS12066B","9915956","D0Q1ER",566.5,569,FALSE,683,"5HT-1-B+",2.0578,3.3113,3.2336,3.9374,-2.7556,-1.3997,-3.5478,-1.7331,12.191,122.64,96.915,292.9,0.90542,2.2803,1.6782,1.5535,-0.95453,-1.8458,-2.1729,-1.9131,-1.1339,-1.4975,-3.0511,-2.5431,-2.1269,-2.0369
"1-[1-(2-Benzo[B]Thienyl)Cyclohexyl)]Piperidine","1-[1-(2-Benzo[B]Thienyl)Cyclohexyl)]Piperidine","123692","D07CQD",299.5,344,TRUE,129,"DOPA-",2.1398,2.9394,2.7521,3.2969,-2.6524,-0.40806,-2.2778,-0.1822,17.832,16.445,25.288,8.4814,1.3501,-0.22942,0.22994,-0.46914,-0.97318,-1.7677,-1.9231,-1.7755,-0.86255,-1.8569,-1.3143,-1.4547,-1.8817,-1.2008
"R(-)-APOMORPHINE","APOMORPHINE","6005","D0H6QU",267.32,374,FALSE,168,"DOPA+",2.1342,2.4886,2.0344,3.5521,-2.4143,0.73871,-1.7654,-0.86716,4.6048,2.8636,7.6409,149.48,-0.18862,-0.26263,-0.43957,0.03467,-0.93343,-1.6744,-0.71108,-1.8195,-0.59917,-1.572,3.0776,-1.896,-1.9116,0.5479
"(+)-Pd128907","Pd128907","115107","D00CDM",249.3,286,FALSE,758,"DOPA+",1.0534,1.7586,1.7078,1.5091,0.062575,1.4719,0.21182,1.8942,0.46376,1.3571,2.0586,0.30742,-0.34132,-0.22161,-0.42444,-0.49384,-0.29517,-1.1098,-1.1169,-1.2129,0.47306,-0.3589,0.89871,-0.85862,-0.70035,0.72019
"3-alpha-[(4-CHLOROPHENYL)PHENYLMETHOXY]TROPANE","3-alpha-[(4-CHLOROPHENYL)PHENYLMETHOXY]TROPANE","21127271",NA,378.3,389,FALSE,221,"DOPAU-",-0.12046,0.92112,2.848,2.9116,0.40393,2.0923,-2.4149,-0.50099,-0.21465,0.21468,44.819,125.76,-0.31196,-0.23333,-0.46478,0.25606,1.4678,-1.2063,-2.0156,-1.825,2.1683,-1.3759,-2.4661,-2.1655,-1.9858,1.3286
"1-AMINOCYCLOBUTANE-trans-1,3-DICARBOXYLIC ACID","1-AMINOCYCLOBUTANE-trans-1,3-DICARBOXYLIC ACID","1214",NA,159.14,207,FALSE,634,"NMDA+",0.45166,-0.11738,0.7226,0.62729,0.69704,0.11992,-0.072695,0.69786,-0.060968,-0.19733,0.84117,0.19506,-0.18224,-0.27457,0.36906,0.31034,-0.44653,0.31516,-0.59071,-0.087025,-0.32522,0.27397,-0.35652,0.19068,0.25159,-0.42181
"5,7-DINITROQUINOXALINE-2,3-DIONE","5,7-DINITROQUINOXALINE-2,3-DIONE","130818",NA,250.12,627,FALSE,19,"NMDA-",0.03261,-0.040182,0.47155,0.092067,0.42316,0.099889,0.31172,-0.023699,-0.22685,-0.13938,0.23785,0.095465,-0.21746,-0.019357,-0.067003,0.10546,-0.18245,0.36442,-0.39233,0.53044,-0.16309,0.45529,-0.17064,0.73073,0.64916,-0.20738
"2,3-DIOXO-6-NITRO-1,2,3,4-TETRAHYDROBENZO[F]QUINOXALINE-7-SULFONAMIDE","2,3-DIOXO-6-NITRO-1,2,3,4-TETRAHYDROBENZO[F]QUINOXALINE-7-SULFONAMIDE","3272524","D02VKC",336.28,653,FALSE,151,"EAA-G-",0.27295,0.14272,-0.30907,0.174,0.097462,-0.28575,-0.66411,-0.37313,0.17214,0.60393,0.023876,0.57092,0.10656,0.048314,0.97657,-0.17593,-0.098241,0.43204,0.50237,0.31883,0.32807,0.66708,0.55509,0.45815,0.60915,0.52505
"Bp554","Bp554","134117",NA,340.4,394,TRUE,166,"5-HT-1A+",1.0556,2.822,2.7988,3.7012,-0.072788,0.45548,-2.0022,0.29851,0.53196,3.2369,9.1632,5.5758,-0.36186,-0.20303,-0.4248,-0.48126,0.11708,-1.6037,-1.3198,-1.612,3.3145,-0.26393,6.8744,0.083697,-0.093078,5.9496
"DIBENZEPINE","DIBENZEPINE","9419","D0P8AY",295.4,398,FALSE,870,"5HT-2-",0.38928,1.1273,0.68956,1.633,0.12491,0.30265,0.39816,0.55639,0.038382,1.0551,0.11588,1.8778,-0.16073,-0.23875,-0.31926,-0.40272,-0.31356,-0.77405,-0.30663,-1.0403,-0.077653,-0.25691,0.39712,-0.70579,-0.51751,0.16486
"CLOTHIAPINE","CLOTHIAPINE","16351","D0PX8L",343.9,450,FALSE,459,"DOPA-D4-",-0.045136,1.8487,2.4997,3.0863,-0.84669,0.29266,-3.2382,-0.70744,5.2822,4.1596,29.988,65.57,2.3347,0.17969,-0.29597,0.88894,-0.0076147,-1.4662,-1.7166,-1.5788,-0.11697,-1.7426,-1.9389,-1.808,-1.8929,-1.1736
"CHLORPROMAZINE","CHLORPROMAZINE","2726","D01ZII",318.9,339,FALSE,29,"DOPA-",0.72556,2.3763,2.4076,2.9042,-0.98207,-0.46174,-3.0434,-0.45731,2.0981,6.4553,9.8752,4.7208,0.0047166,0.64746,0.32228,-0.096971,-0.019032,-1.508,-1.6379,-1.5548,1.5897,-1.8137,-1.6764,-1.8383,-1.9461,0.044544
"Cy208-243","Cy208-243","58144","D0BQ8M",274.4,408,TRUE,412,"DOPA-D1+",1.6314,3.0077,2.5761,3.1804,-2.4156,-0.89139,-3.3438,-0.30372,10.126,11.422,15.887,9.9959,0.2391,1.3074,-0.48592,-0.0064725,-0.97185,-1.4333,-1.6988,-1.3641,0.51437,0.04153,-0.12723,-0.014461,0.01385,0.23443
"PIRIBEDIL","PIRIBEDIL","4850","D07GXY",298.34,356,FALSE,711,"DOPA+",0.88484,1.7894,1.2924,1.5353,-0.78297,0.96712,-0.42977,0.79336,1.0609,1.9724,0.78407,2.5284,-0.36754,-0.35612,-0.31389,-0.29924,-0.51408,-1.2077,-0.72347,-1.1995,0.85943,-0.52715,1.0328,-0.6118,-0.60769,1.0516
"GBR12783","GBR12783","5788723",NA,412.6,477,FALSE,748,"DOPAU-",0.46169,0.23152,0.60096,0.40398,0.40364,0.012884,0.49556,0.41158,-0.04085,0.10148,0.11722,0.20126,-0.20209,0.47056,-0.071965,-0.33584,-0.43675,-0.064139,-0.30785,-0.3052,-0.31644,0.18104,0.13436,-0.054944,0.064774,-0.1145
"D(-)-2-AMINO-4-PHOSPHONOBUTANOIC ACID","2-AMINO-4-PHOSPHONOBUTANOIC ACID","2207","D00IGI",183.1,187,FALSE,835,"NMDA-",0.56449,0.51578,0.68963,1.0055,0.34356,0.14596,0.11116,0.63145,-0.008555,0.32326,0.12231,0.57787,-0.31461,-0.47624,-0.28254,-0.36669,-0.45357,0.17649,-0.20822,-0.39069,-0.17139,0.78669,0.052905,0.25102,0.59162,-0.017641
"SYNTHALIN","SYNTHALIN","71075",NA,329.31,215,FALSE,773,"NMDA-",0.77413,1.2946,1.3754,1.3939,0.35061,0.73627,0.041374,0.84529,0.13921,0.50879,0.40224,0.59177,-0.47368,-0.47849,-0.29714,-0.45495,-0.55535,-0.164,-0.85226,0.41388,0.48802,1.4538,0.26716,1.9746,1.9833,0.42997
"D-SERINE","D-SERINE","71077","D02UDJ",105.09,72,FALSE,807,"EAA-G+",0.50681,0.15594,0.64497,0.84377,-0.030225,0.15504,0.37636,0.67695,0.16383,-0.054316,0.02079,0.40594,-0.39237,0.013874,-0.21249,-0.23296,-0.4042,0.14951,-0.17126,-0.38294,-0.16368,0.39523,0.16567,0.15739,0.31565,0.087803
"MEMANTINE","MEMANTINE","4054","D01JEU",179.3,240,FALSE,48,"NMDA-",0.76428,0.08878,0.77096,0.49181,0.23072,0.27764,0.50896,0.6542,0.22612,-0.14239,0.07587,0.040127,-0.46661,-0.38138,-0.24752,-0.029685,-0.60679,0.60273,-0.38376,0.29451,-0.20715,1.0644,0.10717,0.69485,1.0097,0.017971
"MEMANTINE HYDROCHLORIDE","MEMANTINE","4054","D01JEU",179.3,240,FALSE,48,"NMDA-",0.84475,0.43714,0.28173,0.22188,-0.41374,0.052528,-0.44486,0.037504,0.56169,0.84018,0.69558,0.24553,-0.25323,-0.21184,-0.033665,-0.48739,-0.30892,0.30827,0.092715,0.19912,0.0062155,0.78184,0.37138,0.24846,0.58003,0.13399
"SYM2206","SYM2206","5039877",NA,366.4,576,FALSE,269,"AMPA-",1.3425,2.0063,2.0866,2.7266,-1.3561,-0.031138,-1.5777,0.18102,2.1357,2.1663,2.094,3.0891,-0.48075,-0.39267,-0.043192,-0.38809,-0.9478,-1.3117,-1.5618,-1.6415,0.36035,-0.82816,0.032922,-0.62654,-0.83623,0.16811
"Mdl-72222","Mdl-72222","1683",NA,314.2,355,FALSE,221,"5HT-3-",0.22823,1.1042,0.22076,1.8347,0.26598,0.45928,0.27865,1.0682,-0.11028,0.6116,-0.068379,1.0827,-0.15554,-0.42203,-0.31465,-0.41082,-0.20161,-1.1573,0.64679,-1.3502,-0.077673,-1.4516,0.44529,-1.1215,-1.4795,0.37493
"BRL54443","BRL54443","2438","D0Q5SL",230.31,263,FALSE,302,"5HT-1-E+",0.20572,0.8225,0.92565,1.0625,1.2251,0.93153,0.73926,0.76339,-0.33396,0.094969,0.048692,0.58158,-0.44893,-0.47849,-0.33217,-0.47234,-0.47116,-0.17813,-0.88313,0.036495,-0.66573,0.7686,-0.17993,1.1678,1.1215,-0.41883
"cis-(Z)-FLUPENTHIXOL","FLUPENTHIXOL","5281878","D0M4RW",434.5,592,FALSE,788,"DOPA-",1.2766,2.9856,2.9907,3.9136,-2.6733,-1.4276,-4.1461,-1.6142,29.855,1.3132,95.382,0,0.035384,0.096182,-0.79125,0,-0.77218,-1.694,-2.1772,-1.9506,-1.1484,-2.2377,-3.0014,-2.4975,-2.5459,-2.3171
"DIHYDREXIDINE","DIHYDREXIDINE","5311070","D0D3VT",267.32,361,FALSE,596,"DOPA+",0.82523,1.0743,1.035,0.64542,-0.11127,-0.024781,-0.27353,0.308,0.82119,0.035287,1.3484,0.58509,-0.32559,-0.28305,-0.56849,-0.39926,-0.38942,-0.21197,-0.91118,-0.64449,1.1275,0.83298,-0.0191,-0.41488,0.21875,0.79428
"(+)-UH232","UH232","5311190",NA,273.4,309,FALSE,665,"DOPA-D3+",0.90781,0.93996,1.5061,2.3148,-0.39353,-0.18765,-0.93716,0.2941,0.73195,0.031851,3.3746,4.897,-0.30457,-0.27503,-0.46217,-0.41716,-0.59788,-0.56834,-1.0298,-1.2034,0.23647,-0.057332,0.44991,0.014173,-0.015542,0.39319
"GBR12935","GBR12935","3456","D07OOI",414.6,440,FALSE,748,"DOPAU-",1.8905,3.4231,2.9925,3.9136,-2.8109,-1.7113,-4.1545,-1.6142,14.553,7.2349,193.17,0,0.29751,0.40719,2.3982,0,-1.2955,-1.747,-2.1789,-1.9507,-2.0667,-2.1852,-3.3424,-2.474,-2.5339,-3.0842
"ERGONOVINE","ERGONOVINE","443884","D0C1IW",325.4,535,FALSE,270,"5-HT-",0.27197,-0.097282,0.86073,0.38171,0.39535,-0.41357,-0.22313,0.5859,-0.034384,-0.063396,1.0832,0.091065,-0.23553,-0.23891,-0.11285,-0.34107,-0.20001,-0.33295,-0.49679,-0.96446,0.27566,-0.43017,0.34312,-1.0725,-0.80915,0.36782
"(+,-)-2-(N-PHENYLETHYL-N-PROPYL)AMINO-5-HYDROXYTETRALIN)","2-(N-PHENYLETHYL-N-PROPYL)AMINO-5-HYDROXYTETRALIN)","11957671",NA,345.9,339,FALSE,758,"DOPA+",1.8863,3.3309,2.7329,3.591,-2.847,-1.3225,-3.0877,-0.78046,33.895,1.4596,42.327,26.825,0.66802,0.82188,1.7682,-0.046774,-1.2716,-1.7309,-2.012,-1.8464,0.78856,-1.916,0.39673,-1.0579,-1.5854,0.59314
"L(+)-2-AMINO-4-PHOSPHONOBUTANOICACID","2-AMINO-4-PHOSPHONOBUTANOICACID","2207","D00IGI",183.1,187,FALSE,835,"NMDA+",0.67422,-0.24927,0.87312,0.041266,0.032851,-0.00060278,-0.31328,0.23891,0.26711,-0.32061,1.2103,-0.0056032,-0.3542,0.13448,-0.0059269,0.1691,-0.81455,0.062576,-0.73717,-0.31832,-0.84138,-0.077687,-0.34719,-0.24051,-0.19524,-0.71667
"HOMOQUINOLINIC ACID","HOMOQUINOLINIC ACID","3080554","D0B5ZA",181.15,216,FALSE,518,"NMDA+",0.98325,-0.41141,0.90493,0.025819,-0.36395,-0.14406,-0.43632,0.16719,0.61006,-0.44144,0.78116,-0.16585,-0.33335,-0.15085,0.14521,-0.36348,-0.89463,0.20889,-0.72398,-0.1436,-0.82031,0.030471,-0.47297,-0.17619,-0.10169,-0.78931
"5-CHLOROINDOLE-2-CARBOXYLICACID","5-CHLOROINDOLE-2-CARBOXYLICACID","82693",NA,195.6,222,FALSE,263,"GLYCI-N-",1.2569,0.64984,1.2081,1.2782,-0.81954,0.39904,-0.31328,0.79479,1.2425,0.34585,0.93293,0.91317,-0.36671,-0.27264,-0.22759,-0.4802,-1.0591,-0.43529,-0.93774,-0.97329,-0.68087,-0.21601,-0.55259,-0.54732,-0.46286,-0.76294
"(+)-Mk801","Mk801","180081","D02KLW",221.3,313,TRUE,442,"NMDA-",0.7757,-0.0085259,0.88996,1.3323,-0.54031,-0.66155,-1.3064,-0.81906,0.93096,0.49806,2.1699,4.6899,-0.44594,2.5957,-0.04623,-0.47473,0.42545,1.506,1.0379,0.33879,3.2595,2.4929,3.5328,1.6789,2.2857,4.2502
"ANIRACETAM","ANIRACETAM","2196","D02DPU",219.24,282,FALSE,463,"AMPA+",0.90331,0.39313,0.40343,0.67585,-0.23903,0.14798,0.064621,0.63789,0.47281,0.12659,0.1905,0.34862,-0.32918,0.12056,-0.10668,-0.50574,-0.77013,-0.33125,-0.23701,-0.45932,-0.22845,-0.093283,0.09545,-0.17023,-0.1563,-0.066791
"CINANSERIN","CINANSERIN","5475158","D0B3WX",340.5,391,TRUE,556,"5-HT-2-",0.59713,1.6519,1.5454,2.2619,-0.35857,0.2285,-0.83037,0.40423,0.036802,0.5163,0.34138,1.2749,-0.31447,-0.36901,-0.59456,-0.35007,-0.014104,-0.62006,-0.61758,-1.1372,0.56422,0.60325,0.33864,-0.04735,0.31003,0.51346
"SKF38393","SKF38393","1242","D0OU7P",255.31,291,FALSE,596,"DIUR+",0.57765,0.29783,0.55142,-0.036662,-0.23821,0.28949,0.31901,0.14972,0.02299,-0.041929,-0.035396,-0.068728,-0.18485,0.36135,-0.16911,-0.37476,-0.47924,0.10594,-0.31761,0.23214,-0.34672,0.35575,-0.057557,0.22496,0.31532,-0.22706
"2-CHLORO-11-(4-METHYLPIPERAZINO)DIBENZ[B,F]OXEPIN","2-CHLORO-11-(4-METHYLPIPERAZINO)DIBENZ[B,F]OXEPIN","32224",NA,326.8,447,FALSE,459,"DOPA-D4+",-1.2461,0.64434,0.89174,1.9673,0.016658,-0.048294,-1.9069,-1.038,-0.3181,0.94488,0.3988,56.457,-0.69115,1.3325,0.60349,0.75263,0.2751,-1.1443,-0.70004,-1.56,-0.5359,-1.3844,-1.0253,-1.5755,-1.5795,-0.8866
"GBR13069","GBR13069","57358708",NA,521.5,536,FALSE,748,"DOPAU-",2.1252,3.2277,2.7626,3.398,-3.4524,-1.9624,-4.1085,-2.1456,0,64.138,0,137.16,0,3.3183,0,1.2431,-1.0747,-1.4878,-1.2018,-1.7063,-1.8367,0,-1.6908,-1.9933,-2.076,-2.001
"Alpha-Ergocryptine","Alpha-Ergocryptine","134551","D06PXY",575.7,1190,FALSE,270,"DOPA+",0.99199,1.5426,0.40737,1.0779,-1.017,0.69295,0.027616,1.0405,0.26453,0.26033,-0.02056,0.19675,-0.3045,-0.41639,-0.40762,-0.43072,-0.62391,-0.99342,-0.21685,-1.0303,-0.36973,-0.51866,0.0013262,-0.82451,-0.71988,-0.20641
"R(-)-PROPYLNORAPOMORPHINE","PROPYLNORAPOMORPHINE","167715","D06LQH",295.4,401,FALSE,168,"DOPA+",1.6471,2.2677,1.8137,2.2721,-2.2206,-0.2078,-1.826,-0.29804,3.8147,1.572,4.2563,28.68,-0.40421,-0.12622,1.7096,-0.076864,-0.89893,-1.1391,-0.67084,-1.2887,-0.63429,-0.51046,0.31009,-0.66828,-0.53306,-0.24746
"R(-)-2,11-Dihydroxy-10-Methoxyaporphine","2,11-Dihydroxy-10-Methoxyaporphine","217213",NA,317.8,387,FALSE,168,"DOPA+",0.54087,0.78192,1.1733,1.463,-0.60981,-0.011183,-1.3032,-0.12561,1.5351,0.58703,1.6913,1.4488,-0.049849,-0.33435,-0.3534,-0.20962,-0.43318,-0.419,-1.0189,-0.85166,-0.55531,0.47037,-0.60133,0.22133,0.38119,-0.67933
"D(-)-2-AMINO-5-PHOSPHONOVALERIC ACID","2-AMINO-5-PHOSPHONOVALERIC ACID","1216","D09ISB",197.13,200,FALSE,835,"NMDA-",0.30094,0.084885,0.23098,0.020947,-0.076086,-0.20546,-0.93465,-0.2018,0.15276,0.024745,0.78573,0.077162,-0.1644,-0.30745,0.25151,-0.084744,-0.40254,0.0096315,-0.022243,0.032444,-0.53022,0.33133,0.13246,0.28873,0.34153,-0.35584
"7-Chlorokynurenic Acid","7-Chlorokynurenic Acid","1884",NA,223.61,340,TRUE,434,"EAA-G-",0.14327,-0.22266,0.058504,-0.29928,0.043852,-0.69114,-0.054537,-0.66852,-0.14734,0.12105,-0.037698,0.14738,-0.22379,-0.35527,-0.26625,-0.022304,-0.20637,0.9215,0.32553,1.3006,-0.34555,1.4326,0.83342,1.8591,1.8124,0.077656
"7-Chlorokynurenic Acid","7-Chlorokynurenic Acid","1884",NA,223.61,340,TRUE,434,"EAA-G-",-0.20982,-0.12399,-0.97945,-0.38093,-0.084721,-0.13382,-0.7615,-0.17352,-0.187,-0.11583,-0.49229,-0.50475,-0.36254,-0.12997,1.4248,0.03413,0.044659,1.2449,0.7828,1.0615,-0.16336,2.0218,0.22599,0.95248,1.5841,0.058495
"N-(3-AMINOPROPYL)-1,10-DECANEDIAMINE","N-(3-AMINOPROPYL)-1,10-DECANEDIAMINE","23888",NA,245.23,64,FALSE,55,"NMDA-",0.2461,0.16131,0.38464,-0.09541,0.43965,0.18309,0.14104,0.069649,-0.26418,-0.076282,0.0016129,-0.2378,-0.23227,-0.34332,-0.31751,-0.14718,-0.48511,0.10704,-0.29671,0.28232,-0.67955,0.46986,0.054736,0.38636,0.47163,-0.50372
"1-(1,3-BENZODIOXOL-5-YLCARBONYL)PIPERIDINE","1-(1,3-BENZODIOXOL-5-YLCARBONYL)PIPERIDINE","1370",NA,233.26,288,FALSE,463,"AMPA+",0.44764,0.22116,0.51007,-0.17398,-0.36394,-0.046971,-0.40809,-0.47802,0.15768,0.038161,0.17969,-0.055099,-0.16864,-0.32538,-0.34314,0.20404,-0.40216,-0.083761,-0.34376,0.17492,-0.11015,0.1312,0.20081,0.21282,0.18937,-0.0021168
"2-METHYLSEROTONIN","2-METHYLSEROTONIN","1574","D00CRA",190.24,198,FALSE,302,"5HT-3+",0.54361,-0.14347,0.60258,-0.24856,-0.076086,-0.27192,-0.20498,-0.3542,0.062894,-0.02519,0.22019,0.040624,-0.20258,-0.28055,-0.28675,-0.15499,-0.552,0.76609,-0.58068,0.45405,-0.38669,1.3719,-0.23368,1.0855,1.3536,-0.39637
