"name","cleanm","cid","tid","nfingerprints","library","concentration","MolecularWeight","Complexity","inSmall","structCluster","pharma","day1_sleep","day2_sleep","day1_sleepBout","day2_sleepBout","day1_sleepLength","day2_sleepLength","day1_sleepLatency","day2_sleepLatency","day1_averageActivity","day2_averageActivity","day1_averageWaking","day2_averageWaking","daymean_averageWaking","night1_sleep","night2_sleep","night1_sleepBout","night2_sleepBout","night1_sleepLength","night2_sleepLength","night1_sleepLatency","night2_sleepLatency","night1_averageActivity","night2_averageActivity","night1_averageWaking","night2_averageWaking","nightmean_averageWaking"
"Lumicolchicine gamma","Lumicolchicine gamma",244898,NA,1,"Prestwick","15 uM",399.4,"758",FALSE,"494","HIST-H2-",0.12167,0.15196,-0.14919,-0.13765,0.22825,0.34775,-0.19956,-0.20115,0.13693,0.33118,0.36256,0.3497,0.40196,0.59735,0.31361,-0.29047,-0.11115,0.69949,0.22886,-0.19991,0.37695,-0.33473,0.12448,0.68509,0.5858,0.78773
"Metrizamide","Metrizamide",443944,"D02VCJ",1,"Prestwick","15 uM",789.1,"719",FALSE,"71","NA",0.27767,0.57159,0.10187,0.39133,0.16628,0.42856,-0.29003,-0.20115,-0.20866,-0.30362,-0.14258,-0.12447,-0.14947,0.37442,0.28367,-0.084721,-0.6033,0.075324,0.46341,-0.19574,0.36687,-0.19872,0.13472,0.31693,0.68485,0.6432
"Cefotetan","Cefotetan",53025,"D0AP9T",1,"Prestwick","15 uM",575.6,"1090",FALSE,"602","SY-CW-",0.1229,0.33088,-0.1953,-0.18248,0.30138,0.56902,-0.25872,0.083374,0.14154,0.16709,0.066503,0.24506,0.19295,0.74341,0.21068,0.025503,0.090987,0.50476,0.12909,-0.33335,0.014224,-0.53658,0.019863,-0.13332,0.34469,0.15569
"Phenylpropanolamine hydrochloride/1S,2R-PHENYLPROPANOLAMINE HYDROCHLORIDE","Phenylpropanolamine/PHENYLPROPANOLAMINE",26934,"D09JXM",2,"Prestwick/Spectrum","15 uM/30 uM",151.21,"110/110",FALSE,"812/812","ADR-A+/ADR-A+",-0.26443,-0.244792,-0.48225,-0.01996,-0.0192135,-0.14711,-0.2199785,-0.274365,0.54529,0.1487565,0.553289,-0.001815,0.306175,0.173055,0.192195,0.080375,0.521365,-0.111138,-0.0859,0.25886,0.19509,-0.036995,0.0292092,0.205928,0.236845,0.25306
"Sulfisoxazole/SULFISOXAZOLE","Sulfisoxazole/SULFISOXAZOLE",5344,"D09TBD",2,"Prestwick/Spectrum","15 uM/30 uM",267.31,"374/374",FALSE,"481/481","BACT-/BACT-",0.01642,0.03897,-0.12101,0.2793325,0.014095,-0.08501,-0.394675,-0.232395,0.153567,0.2373235,0.342165,0.289838,0.341776,0.122595,0.10576085,0.03436,-0.11808,-0.0992585,-0.034493,0.0943395,0.02427,-0.1742315,0.021381,-0.1215488,0.14426022,0.015325
"Clopamide/CLOPAMIDE","Clopamide/CLOPAMIDE",12492,"D0S2JI",2,"Prestwick/Spectrum","15 uM/30 uM",345.8,"498/498",FALSE,"695/695","DIUR+/DIUR+",-0.0280775,0.1205145,-0.341275,0.0696309,0.2564375,0.175057,-0.389345,-0.1782467,0.313265,-0.094943,0.266013,-0.094945,0.097015,0.48241,0.28655,-0.4733115,-0.25991,0.825215,0.6182365,-0.239875,-0.063595,-0.575475,-0.167495,-0.627655,0.11303,-0.32789
"Probucol/PROBUCOL","Probucol/PROBUCOL",4912,"D0H2DQ",2,"Prestwick/Spectrum","15 uM/30 uM",516.8,"583/583",FALSE,"677/677","CHOL-/CHOL-",-0.065166,-0.04577,0.139565,-0.029571,-0.19353,-0.131225,-0.233495,0.30121,0.012085,0.0117465,-0.059815,-0.13248,-0.106755,0.405625,0.6587,-0.129121,-0.33744,0.0725605,0.7656535,0.085245,0.049975,-0.2381,-0.406855,-0.1130255,-0.12467,-0.083645
"Kanamycin A sulfate/KANAMYCIN SULFATE","Kanamycin A/KANAMYCIN",6032,"D0YV1Q",2,"Prestwick/Spectrum","15 uM/30 uM",484.5,"638/638",FALSE,"772/772","BACT-/BACT-",0.43082,0.57288,0.074435,0.03891,0.3001425,0.50347,-0.357305,-0.278565,0.0137,0.211755,0.65906,0.617945,0.71891,0.5233,0.589135,0.191521,0.2297605,0.15992,0.191074,-0.14403,-0.1510914,-0.404355,-0.24049,0.090262,0.21577,0.12922
"Tocopherol (R,S)","Tocopherol",14985,"D02TQO",1,"Prestwick","15 uM",430.7,"503",FALSE,"466","VITA-E+",0.29667,0.67533,-0.95187,-0.54469,1.2225,1.7856,-0.19388,-0.28767,-0.22576,-0.24231,0.11886,0.44669,0.31112,0.94258,0.78603,-1.0236,-0.93465,1.0032,0.91624,-0.16864,-0.1791,-0.78105,-0.62799,-0.35846,-0.12229,-0.32835
"Cephalosporanic  acid, 7-amino","Cephalosporanic  acid, 7-amino",441328,NA,1,"Prestwick","15 uM",272.28,"461",FALSE,"414","NaN",0.1696,-0.26149,-0.60423,-1.0114,0.39861,0.33469,-0.28952,-0.35792,0.22527,1.0227,0.5135,1.2867,0.99064,0.86991,0.55084,-0.4419,-0.67137,0.25827,0.73168,-0.30864,-0.19448,-0.83924,-0.0077843,-0.70358,0.82581,-0.20284
"Cefadroxil/CEFADROXIL","Cefadroxil/CEFADROXIL",47965,"D0X9ZC",2,"Prestwick/Spectrum","15 uM/30 uM",363.4,"629/629",FALSE,"414/414","SY-CW-/SY-CW-",-0.34652,-0.30207,-0.40598,-0.59353,-0.043985,0.082575,-0.35213,-0.226685,0.61026,0.81594,0.65526,1.0032665,0.9140075,0.315178,0.057315,-0.077691,-0.05415,-0.0514805,0.058345,-0.1699475,0.14794,-0.4786,0.036105,-0.35732,0.30974,-0.12154
"Ginkgolide A/GINKGOLIDE A","Ginkgolide A/GINKGOLIDE A",9909368,"D04IEW",2,"Prestwick/Spectrum","15 uM/30 uM",408.4,"893/893",FALSE,"493/493","NaN/NaN",-0.33832,-0.15486,-0.652615,-0.40536,-0.013643,0.065925,-0.1921985,-0.1652735,0.32781,0.52387,0.162024,0.58456,0.4090605,0.48736,0.12944,-0.00173000000000001,-0.437375,0.139465,0.022695,-0.22306,-0.125444,-0.552595,-0.218535,-0.44783,-0.011145,-0.375495
"Lysergol","Lysergol",14987,"D01APL",1,"Prestwick","15 uM",254.33,"394",TRUE,"270","DOPA+",1.7184,0.64251,-1.3558,-0.278,5.664,1.1239,0.40388,0.034283,-1.2159,-0.7339,0.63024,-0.45247,0.099004,1.3045,1.3442,-1.8452,-1.6192,9.0948,3.2607,-0.28743,-0.24062,-0.99553,-1.0344,0.085702,1.2768,0.59543
"Muramic acid, N-acetyl","Muramic acid, N-acetyl",6713944,NA,1,"Prestwick","15 uM",293.27,"362",FALSE,"614","NaN",0.39427,0.43665,-0.48664,-0.33039,0.39401,0.64213,-0.32538,-0.35207,-0.14399,0.041506,0.33975,0.64626,0.54271,0.9179,1.0353,-0.90966,-0.94217,1.0107,0.89752,-0.24924,-0.025311,-0.86886,-0.84792,-0.7099,-0.035899,-0.56478
"Piperine/PIPERINE","Piperine/PIPERINE",638024,"D0H7PW",2,"Prestwick/Spectrum","15 uM/30 uM",285.34,"412/412",FALSE,"463/463","NaN/NaN",0.566545,0.2712135,0.317755,0.11674,0.392015,0.272433,-0.270805,-0.318315,-0.42003,-0.16433,-0.22453,0.024275,-0.11948,-0.14062,-0.0012841,0.428385,0.26969,-0.340635,-0.174445,-0.142149,-0.0892,-0.029646,0.20091,-0.2684685,0.17109,-0.135115
"Ascorbic acid/ASCORBIC ACID","Ascorbic acid/ASCORBIC ACID",54670067,"D07AHW",2,"Prestwick/Spectrum","15 uM/30 uM",176.12,"232/232",FALSE,"802/802","REDUCE+/REDUCE+",-0.16123,0.097165,-0.19289,0.35521,0.240015,0.030035,-0.29537,-0.294755,0.5084,0.09356,0.514855,0.09776,0.32588,0.02816,-0.047345,-0.18449,-0.005965,0.05732,0.1198,-0.107034,0.0772285,0.148331,0.174636,0.51506,0.118975,0.39485
"Hycanthone/HYCANTHONE","Hycanthone/HYCANTHONE",3634,NA,2,"Prestwick/Spectrum","15 uM/30 uM",356.5,"443/443",TRUE,"591/591","NaN/NaN",1.156815,1.588905,0.109315,0.083665,1.57425,2.70095,-0.27769,-0.432225,-0.654895,-0.90302,0.3040755,0.0754075,0.2024315,0.7237,1.044235,-0.372,-0.25817,0.63461,1.87086,-0.0861195,-0.1740975,-0.28417,-0.684745,1.09581,0.6568,1.0734785
"Brinzolamide","Brinzolamide",68844,"D01MUR",1,"Prestwick","15 uM",383.5,"598",TRUE,"228","UN",1.2671,1.498,0.60089,0.78122,1.0748,1.073,-0.38033,-0.50886,-0.88773,-0.56023,-0.29866,0.36672,0.033364,0.55676,1.1018,-0.24033,0.55014,0.40289,0.63488,0.10011,-0.36456,-0.15958,-1.132,0.70049,-0.68903,0.019937
"*(D)Methiothepin Maleate/METHIOTHEPIN","Methiothepin/METHIOTHEPIN",4106,"D0X6MT",2,"Prestwick/Prestwick","15 uM/15 uM",356.6,"410/410",TRUE,"168/168","5HT-2-/5HT-2-",1.024315,1.765615,-1.7149,-1.4631,87.666355,142.81881,2.9418,1.54045,-0.13125,-1.29261,-0.16822,-1.32705,-1.242425,-0.21305,0.828,-2.5146,-3.27805,10.1234,0.142495,0.89198,0.6343,6.1134,3.2656,4.67775,1.25425,3.49815
"Amikacin hydrate/AMIKACIN SULFATE","Amikacin/AMIKACIN",37768,"D0Y3MO",2,"Prestwick/Spectrum","15 uM/30 uM",585.6,"819/819",FALSE,"772/772","PRT-30S-/PRT-30S-",-0.0860608,0.104153,-0.383144,0.27107,0.46935,-0.01798,-0.1741745,-0.363335,0.355835,0.0073,0.37512,-0.02874,0.182351,-0.00660499999999999,-0.209809,-0.310355,-0.392085,0.0659975,0.398935,0.311415,0.3363119,0.219375,0.3271135,0.36858,0.343375,0.409325
"Pepstatin A","Pepstatin A",5478883,"D04ZIJ; D0F3PU",1,"Prestwick","15 uM",685.9,"1060",FALSE,"897","NaN",-0.039734,0.41149,-0.041082,0.37507,-0.056101,0.29935,-0.33902,-0.408,0.40754,-0.32298,0.72747,-0.18619,0.28195,0.40609,0.49745,0.49818,0.35909,-0.16468,0.084607,-0.3123,-0.42066,-0.39401,-0.37531,-0.015561,-0.041218,-0.035058
"Aspartic acid, N-acetyl (R,S)","Aspartic acid, N-acetyl",3073814,NA,1,"Prestwick","15 uM",447.31,"608",FALSE,"506","NaN",0.097457,0.48145,-0.14063,0.27489,0.30918,0.50543,-0.31158,-0.34704,0.13321,-0.34245,0.34782,-0.072886,0.14429,0.57182,0.58029,0.055353,-0.3399,0.065151,0.67182,-0.26686,0.27058,-0.51737,-0.20815,-0.009261,0.41204,0.23662
"Chicago sky blue 6B","Chicago sky blue 6B",17460,NA,1,"Prestwick","15 uM",992.8,"1830",FALSE,"640","NaN",-0.43214,-0.40512,-0.31601,-0.060496,-0.15037,-0.50018,-0.31791,-0.23014,0.35505,-0.081021,0.18115,-0.34173,-0.10323,0.4418,0.27007,-0.19374,-0.59122,0.31258,2.6281,-0.33956,0.16729,-0.55149,-0.33994,-0.48539,-0.12459,-0.40874
"Mebhydroline 1,5-naphtalene disulfonate/Mebhydrolin Naphthalenesulfonate","Mebhydroline 1,5-naphtalene disulfonate/Mebhydrolin Naphthalenesulfonate",5702169,NA,2,"Prestwick/Spectrum","15 uM/30 uM",564.7,"799/799",FALSE,"736/736","HIST-H1-/HIST-H1-",-0.125615,-0.226345,0.321185,0.152965,-0.41233,-0.54098,-0.284935,0.672755,0.63235,0.163895,0.707824,-0.13961,0.26874,0.3733,0.32904,0.56845,0.49169,-0.1820875,-0.02505,-0.19759,0.44496,-0.23309285,-0.019215,0.313955,0.463885,0.52042
"Adenosine 5-monophosphate monohydrate/ADENOSINE PHOSPHATE","Adenosine 5-monophosphate/ADENOSINE PHOSPHATE",6083,"D06ACW",2,"Prestwick/Spectrum","15 uM/30 uM",347.22,"481/481",FALSE,"834/834","ADS+/PO-DDNA-",-0.370255,0.00904045,-0.31325,0.070015,-0.224585,-0.0712335,-0.2527485,-0.021392,0.5515,0.17924,0.461055,0.173405,0.341995,0.2453755,0.37987,-0.09841,-0.20518,0.142225,0.433507,0.022215,-0.234745,-0.167085,-0.18592,0.03629,0.0648145,0.12584
"Ambroxol hydrochloride/AMBROXOL HYDROCHLORIDE","Ambroxol/AMBROXOL",2132,"D03DSR",2,"Prestwick/Spectrum","15 uM/30 uM",378.1,"259/259",FALSE,"561/561","MUC-/MUC-",-0.501675,-0.467495,-0.7846,-0.82351,0.1214405,0.113231,0.09579,0.216705,0.63082,0.2129815,0.490315,-0.0338,0.222267,0.33939,0.250165,-0.088985,-0.583185,0.0541945,0.480085,0.007035,0.05045,-0.180335,0.315845,0.166748,0.852645,0.560895
"Clofazimine","Clofazimine",2794,"D0S5UH",1,"Prestwick","15 uM",473.4,"829",FALSE,"229","NaN",-0.62998,-0.31057,-0.68472,-0.2518,-0.22204,-0.25111,-0.23352,0.30403,0.764,0.31745,0.68458,0.11608,0.36159,-0.22395,0.70517,-0.051508,0.08759,-0.18911,0.39369,-0.15744,0.28669,-0.015454,-0.24149,-0.056695,0.57939,0.14649
"SR-95639A","SR-95639A",195164,NA,1,"Prestwick","15 uM",397.3,"388",FALSE,"333","ACH-M-2-",-0.034733,0.021401,-0.27339,-0.0074313,-0.096004,-0.10194,-0.30699,-0.47854,-0.067122,-0.22727,-0.048822,-0.29572,-0.19834,0.52494,0.93818,-0.30746,-0.19229,0.28036,1.4257,-0.30692,-0.14005,-0.19288,-0.61751,0.3738,0.098794,0.29435
"Bacampicillin hydrochloride/BACAMPICILLIN HYDROCHLORIDE","Bacampicillin/BACAMPICILLIN",441397,"D04CFW",2,"Prestwick/Spectrum","15 uM/30 uM",465.5,"756/756",FALSE,"520/520","SY-CW-/SY-CW-",0.667645,0.434435,0.09538,0.128185,0.082705,0.0633665,-0.33494,-0.2347895,-0.264755,-0.1342335,0.225085,0.2090255,0.2637805,0.2383485,0.47488,-0.6127625,-0.3439845,0.216665,0.491385,-0.223265,-0.201925,0.025215,-0.06923,-0.05956,0.4334,0.25202
"Buflomedil hydrochloride","Buflomedil",2467,"D0Z6ST",1,"Prestwick","15 uM",307.4,"330",FALSE,"351","ADR-A-",0.415,0.60149,0.27462,0.26238,-0.094422,-0.075974,0.0078715,-0.24073,-0.17018,-0.53736,0.19625,-0.21776,-0.026374,0.41743,1.2376,-0.50424,0.26593,0.24524,1.446,-0.24863,-0.37516,0.16364,-0.97443,1.0019,-0.053501,0.60081
"Digitoxigenin","Digitoxigenin",4369270,"D08ZNS",1,"Prestwick","15 uM",374.5,"686",FALSE,"601","NaN",3.1463,2.8171,-1.4928,-1.4022,6.8639,2.2211,3.7652,4.4454,-1.8229,-1.5951,-1.2271,-1.4392,-1.6989,2.2517,3.4092,-3.5921,-3.0922,0,0,0,0,-1.6031,-2.449,-2.4233,-3.2929,-3.4758
"Carteolol hydrochloride","Carteolol",2583,"D03GCJ",1,"Prestwick","15 uM",292.37,"354",FALSE,"573","ADR-B-",0.22049,0.15837,0.057393,0.10232,-0.093616,-0.10459,-0.31398,-0.52283,0.1546,-0.032036,0.50384,0.066208,0.31997,0.77287,1.087,-0.6329,0.20047,0.70868,1.0225,-0.095634,-0.33179,-0.16082,-0.6858,0.82404,0.16046,0.61501
"Meclocycline sulfosalicylate/MECLOCYCLINE SULFOSALICYLATE","Meclocycline sulfosalicylate/MECLOCYCLINE SULFOSALICYLATE",54676538,NA,2,"Prestwick/Spectrum","15 uM/30 uM",695,"1350/1350",FALSE,"393/393","BACT-/BACT-",-0.198895,-0.18255,-0.431405,-0.39304,-0.094823,-0.17011,-0.085763,-0.051545,0.34846,0.19755,0.373555,0.12753,0.2679135,0.2965495,0.244175,-0.064145,-0.1570055,0.21236,0.77535,-0.226805,0.07137,-0.262895,-0.251969,0.16933,0.1847665,0.13817
"Naringenine/NARINGENIN","Naringenine/NARINGENIN",932,"D02ABO",2,"Prestwick/Spectrum","15 uM/30 uM",272.25,"363/363",FALSE,"223/223","NaN/NaN",0.06144,-0.095025,0.031035,-0.01596,-0.0883455,-0.207335,-0.30891,-0.1458085,0.03035,0.14693,0.152075,0.076513,0.13542855,0.594855,0.02298,-0.152005,-0.02862,0.585035,0.079635,-0.307225,-0.211841,-0.478235,-0.04118,0.1069465,0.000684999999999998,0.0646505
"Primaquine Diphosphate/Primaquine Diphosphate","Primaquine Diphosphate/Primaquine Diphosphate",6135,NA,2,"NA/Spectrum","?/30 uM",455.34,"312/312",FALSE,"488/488","NaN/NaN",0.31195,0.811415,0.275492,0.754875,-0.2058915,-0.095265,-0.299245,-0.407445,-0.281105,-0.99079,0.245505,-0.49419,-0.125945,0.381755,1.062855,-0.014145,-0.00378500000000001,0.045605,1.521803,-0.0914145,-0.240974,0.585385,-0.583605,1.84975,0.38319,1.37865
"Cefoperazone dihydrate","Cefoperazone",44187,"D0C2YB",1,"Prestwick","15 uM",645.7,"1250",FALSE,"602","SY-CW-",0.37993,0.77652,0.29692,0.42953,0.21288,0.68183,-0.37395,-0.40617,-0.17036,-0.22066,0.038404,0.09109,0.074482,0.77767,0.5474,-0.016811,0.13244,0.34146,0.45318,-0.35307,-0.18241,-0.52121,-0.38162,-0.40378,0.025941,-0.34007
"Thioguanosine","Thioguanosine",2724387,NA,1,"Prestwick","15 uM",299.31,"449",FALSE,"834","NaN",0.40968,0.91027,0.20762,0.38645,0.36014,0.88514,-0.33684,-0.51236,-0.19761,-0.38701,0.16218,0.22995,0.22434,0.68637,0.82229,-0.46931,0.28398,0.44089,0.56007,-0.39418,-0.29839,-0.25654,-0.17105,0.19907,1.0908,0.54988
"Amoxicillin/AMOXICILLIN","Amoxicillin/AMOXICILLIN",33613,"D0F6EO",2,"Prestwick/Spectrum","15 uM/30 uM",365.4,"590/590",FALSE,"520/520","SY-CW-/SY-CW-",-0.261139,0.256019,-0.14851,0.388028,-0.109455,0.140735,-0.076125,-0.230523,0.159935,0.1024235,0.072972,0.3323125,0.233847,0.75068,0.74743,0.022095,0.080671,0.288,0.65667,-0.28533,-0.36751,-0.592285,-0.497455,-0.481925,0.224105,-0.336165
"Benfluorex Hydrochloride/BENFLUOREX HYDROCHLORIDE","Benfluorex/BENFLUOREX",2318,"D07XCF",2,"Prestwick/Spectrum","15 uM/30 uM",351.4,"408/408",TRUE,"335/335","RED-HMG-/RED-HMG-",1.35584,1.23403,-0.072725,0.14571,2.781755,2.02286,-0.154649,-0.12594,-0.852074,-0.7606355,-0.849565,-0.66039,-0.843905,1.148145,1.738495,-1.03611,-0.64148,2.0073255,4.29246,-0.3045,-0.493295,-0.528355,-1.204195,-0.22618,-0.13339,-0.2384055
"Nafronyl oxalate","Nafronyl",4417,"D07YWY",1,"Prestwick","15 uM",383.5,"465",FALSE,"836","ADR-A-",0.074438,0.30041,-0.53026,-0.17358,0.67431,0.3475,-0.21966,-0.21847,-0.052565,0.15466,-0.15729,0.40967,0.1513,0.99196,1.1138,0.15784,0.34171,0.3395,1.3773,-0.42354,-0.42444,-0.64494,-0.85768,-0.5585,-0.37373,-0.61223
"Clomiphene citrate (Z,E)","Clomiphene citrate (Z,E)",1548955,NA,1,"Prestwick","15 uM",406,"481",FALSE,"580","ESTR-",2.7907,3.8736,-0.85925,-1.6383,27.842,236.15,0.59089,1.7573,-1.7986,-1.9091,-1.96,-2.4068,-2.4262,1.4429,2.9974,-2.0808,-3.1654,3.6713,114.75,-0.37069,0.68774,-0.72407,-2.1132,-0.39668,-2.9158,-1.1259
"Betulinic acid/BETULINIC ACID","Betulinic acid/BETULINIC ACID",64971,"D0R9YR",2,"Prestwick/Spectrum","15 uM/30 uM",456.7,"861/861",FALSE,"264/264","APOP+/APOP+",0.3618,0.68688,0.383705,0.446,0.2510965,0.664085,-0.34934,-0.420545,0.0776769,0.023103,0.35474,0.45726,0.4395,0.6645735,0.6912545,-0.16318,0.0533025,0.78357,0.7611245,-0.124734,-0.121766,-0.57273,-0.445764,-0.383385,0.02108,-0.2504805
"Chlorogenic acid","Chlorogenic acid",1794427,"D02HCQ",1,"Prestwick","15 uM",354.31,"534",FALSE,"457","NaN",0.26742,0.27708,0.11491,-0.22338,0.16511,0.64947,-0.33258,-0.5003,-0.16434,-0.14095,-0.071042,-0.017381,-0.047336,0.91076,0.90767,0.053049,0.18605,0.83337,2.0244,-0.33368,-0.26826,-0.92266,-0.69654,-1.0354,-0.37825,-0.95743
"Digoxin/DIGOXIN","Digoxin/DIGOXIN",2724385,"D02OZE",2,"Prestwick/Spectrum","15 uM/30 uM",780.9,"1450/1450",FALSE,"601/601","ATPPNAK-/ATPPNAK-",-0.078685,0.250225,0.249205,-0.0736895,-0.149897,1.477145,0.319275,0.06531,-0.223565,-0.388715,-0.48372,-0.45607,-0.505615,-0.275865,0.16279,0.342716,-0.1709215,0.32224,0.263865,0.157415,0.177125,-0.35478,-0.32402,-0.626785,-0.6346,-0.76504
"*(D)Meclozine Dihydrochloride/Meclizine Hydrochloride","Meclozine/Meclizine",4034,"D0T1XW",2,"Prestwick/Spectrum","15 uM/30 uM",390.9,"448/448",TRUE,"256/256","HIST-/HIST-",-0.028485,-0.02953,0.885705,0.513338,-0.43874,-0.138965,0.034545,-0.421055,-0.25543,-0.780805,-0.47298,-1.0263,-0.81326,-0.5133925,0.261115,0.815165,0.614775,-0.5189,-0.126015,-0.040965,-0.066558123,2.86575,0.37014,3.08845,0.66251,2.4273
"Naringin hydrate/NARINGIN","Naringin/NARINGIN",442428,"D09VQM",2,"Prestwick/Spectrum","15 uM/30 uM",580.5,"884/884",FALSE,"797/797","NaN/NaN",0.1538837,0.316805,0.00422499999999999,-0.018345,0.069041,0.40317,-0.027185,-0.42101,0.280021,0.5572705,0.48966,1.142425,0.893505,0.53449,0.157445,-0.104285,-0.23929,0.207566,1.354815,-0.273175,-0.183385,-0.44679,0.051375,-0.265184,0.10672,-0.181685
"Zoxazolamine/ZOXAZOLAMINE","Zoxazolamine/ZOXAZOLAMINE",6103,"D0N0LB",2,"Prestwick/Spectrum","15 uM/30 uM",168.58,"155/155",FALSE,"565/565","NaN/NaN",0.064195,-0.089832,-0.13252,-0.0195605,0.23067,-0.0780165,0.564885,-0.073445,0.49771,0.1954185,0.812405,0.1783915,0.537495,0.167275,0.09668,-0.2145785,-0.25889,0.111,0.31271,0.024035,0.44496,-0.130365,0.223505,0.32582,0.51363,0.48895
"Bezafibrate/BEZAFIBRATE","Bezafibrate/BEZAFIBRATE",39042,"D00WCX",2,"Prestwick/Spectrum","15 uM/30 uM",361.8,"452/452",FALSE,"672/672","LPCF+/LPCF+",-0.30622,-0.0173455,-0.214815,0.0588555,-0.2233275,0.152125,-0.047685,-0.278865,0.790505,0.48996,0.846685,0.61221,0.80689,-0.025985,-0.1611,0.673955,0.19904,-0.295685,-0.21112,-0.153225,0.116475,0.0182525,0.602685,0.096001,0.860005,0.46035
"Oxantel pamoate","Oxantel pamoate",5281086,"D08PCE",1,"Prestwick","15 uM",604.6,"854",FALSE,"276","POL-",-0.43288,0.087982,-0.29687,0.4028,-0.35402,-0.066682,0.50118,-0.35603,1.0177,0.060434,1.0024,0.15254,0.60668,-0.20603,0.067658,0.69831,-0.0076898,-0.35296,0.021739,0.30803,0.28823,0.086222,0.14877,-0.042116,0.24655,0.10593
"Butoconazole nitrate","Butoconazole nitrate",47471,NA,1,"Prestwick","15 uM",474.8,"408",FALSE,"57","SY-CW-",2.9274,3.6469,-1.7975,-1.6571,117.83,160.01,0.88945,2.6193,-1.7936,-2.0565,-2.7046,-1.8172,-2.7735,1.9067,2.6608,-3.1616,-3.2038,0,0,0,0,-1.3885,-2.0733,-3.4403,-1.4603,-2.6466
"Biotin/BIOTIN","Biotin/BIOTIN",171548,"D0P8TJ",2,"Prestwick/Spectrum","15 uM/30 uM",244.31,"298/298",FALSE,"778/778","UN/UN",-0.33576,-0.1864105,-0.28116,0.1095755,-0.26295,-0.34191,0.199405,-0.186615,0.99276,0.35495,0.95817,0.225565,0.665165,0.23821,-0.398693,0.429915,-0.165,-0.14019745,-0.314355,-0.194535,0.6295855,-0.207975,0.469045,0.298845,-0.05013,0.05021
"Cephaeline Dihydrochloride Heptahydrate","Cephaeline",442195,NA,1,"Prestwick","15 uM",466.6,"664",TRUE,"784","NaN",0.89166,1.0534,0.44566,0.98634,0.46918,0.37287,-0.41977,-0.38809,0.72129,-0.093414,2.6881,0.80204,1.9888,0.028441,1.2159,0.068511,-0.042371,-0.07816,0.64055,0.31814,-0.32925,2.5949,-0.61625,5.2417,0.62166,2.5751
"Doxorubicin hydrochloride","Doxorubicin",31703,"D07VLY; D0F3PU",1,"Prestwick","15 uM",543.5,"977",FALSE,"234","TO-2-",-0.36328,0.3483,-0.09471,0.24472,-0.38133,0.15532,-0.26393,0.050555,1.3034,0.42587,1.6218,0.92772,1.4614,-0.20793,0.83316,0.0403,-0.25871,-0.22133,0.23331,-0.056559,0.52308,0.46671,0.52493,0.62761,0.59389,0.78046
"Mimosine/MIMOSINE","Mimosine/MIMOSINE",440473,NA,2,"Prestwick/Spectrum","15 uM/30 uM",198.18,"321/321",FALSE,"604/604","NaN/NaN",0.218674,0.452541,0.300237,0.55871,-0.072997,0.165955,-0.306185,-0.335295,0.153913,-0.031475,0.57951,0.37037,0.52278,0.384305,-0.044045,0.32051,0.161005,0.019605,-0.1263685,-0.1462145,0.07922,-0.490515,-0.053615,-0.3369935,-0.1983245,-0.341957
"Bisacodyl/BISACODYL","Bisacodyl/BISACODYL",2391,"D07IEF",2,"Prestwick/Spectrum","15 uM/30 uM",361.4,"457/457",FALSE,"725/725","UN/UN",-0.022175,-0.0427375,-0.17408,-0.078017,-0.052991785,0.035145,-0.20753,-0.10941,0.118495,0.106027,0.10144,0.05506,0.09603,-0.8695175,-0.033085,0.15361,-0.533035,-0.4212,0.5193095,-0.10001,0.48051,0.711344,0.069035,0.0651205,-0.1180565,-0.031509
"Cholecalciferol/CHOLECALCIFEROL","Cholecalciferol/CHOLECALCIFEROL",5280795,"D0K5WS",2,"Prestwick/Spectrum","15 uM/30 uM",384.6,"610/610",FALSE,"377/377","VITA-D3+/VITA-D3+",-0.1181381,0.423205,-0.172005,0.333955,-0.047129,0.27765,-0.092345,-0.104092,0.34083,0.05073,0.428335,0.3484845,0.4276,0.089707,-0.176825,0.343985,0.0707692,-0.178725,-0.241182,-0.136215,-0.37868,-0.3518,-0.1304425,-0.41604,-0.31815,-0.450395
"Carbimazole/CARBIMAZOLE","Carbimazole/CARBIMAZOLE",31072,"D02CKX",2,"Prestwick/Spectrum","15 uM/30 uM",186.23,"240/240",FALSE,"769/769","THYR-/THYR-",0.365195,0.445926,0.336205,0.48848,0.073245,0.20238,-0.349725,-0.27793,-0.41863,-0.516825,-0.3151065,-0.307395,-0.337485,0.725375,0.43927,-0.02437,0.084925,0.42624,0.62451,-0.365345,0.14366,-0.653405,-0.507005,-0.298625,-0.27147,-0.329425
"Menadione/Menadione","Menadione/Menadione",4055,"D03GET",2,"Prestwick/Spectrum","15 uM/30 uM",172.18,"289/289",TRUE,"891/891","VITA+/VITA+",1.46602,1.641845,-1.07984,-0.85521,75.0338,140.20804,1.752665,1.86056,-0.16805,-0.635115,-0.1169,-0.237615,-0.3942,1.349655,1.11881,-1.9221,-2.5741,1.588105,0.65163,2.41314,0.296445,-0.28284,2.0145,0.5416,-0.30545,-0.0711999999999999
